Date,NVDA,MSFT,AAPL,AMZN,JPM,WMT,V,JNJ,PG,HD,KO,CSCO,IBM,CVX,UNH,CRM,DIS,AXP,MCD,GS,MRK,CAT,VZ,BA,AMGN,HON,NKE,SHW,MMM,TRV
2017-01-04,2.571107864379883,56.24462890625,26.797218322753906,37.85900115966797,68.97993469238281,19.829940795898438,75.57667541503906,91.3901596069336,66.756103515625,110.38401794433594,31.868022918701172,23.217010498046875,111.21434020996094,82.0287857055664,142.17337036132812,72.16763305664062,101.19965362548828,67.79421997070312,97.67790222167969,203.30203247070312,44.28767013549805,76.76412963867188,34.39564895629883,147.06344604492188,118.33772277832031,93.75807189941406,47.8177490234375,85.3411636352539,111.06878662109375,99.60511779785156
2017-01-05,2.5058388710021973,56.24462890625,26.933494567871094,39.022499084472656,68.34497833251953,19.873014450073242,76.46302032470703,92.34634399414062,67.19849395751953,109.0805892944336,31.94454574584961,23.271005630493164,110.84636688232422,81.6737289428711,142.41043090820312,72.15771484375,101.14313507080078,66.95858764648438,97.85774993896484,201.78846740722656,44.2729377746582,76.29651641845703,34.47136688232422,147.1468963623047,118.4228515625,93.96732330322266,47.80875015258789,85.27323913574219,110.68887329101562,98.0147476196289
2017-01-06,2.539335250854492,56.732139587402344,27.233755111694336,39.79949951171875,68.35291290283203,19.600234985351562,77.51911926269531,91.90384674072266,67.1748046875,108.7791748046875,31.936899185180664,23.317285537719727,111.39176177978516,81.34648895263672,142.61241149902344,73.15895080566406,102.65020751953125,67.0919418334961,98.72433471679688,204.7820587158203,44.390785217285156,76.32933807373047,33.95998764038086,147.5084686279297,121.36444854736328,95.39181518554688,48.57463836669922,86.140869140625,111.01275634765625,97.96502685546875
2017-01-09,2.6422877311706543,56.55156707763672,27.483203887939453,39.84600067138672,68.4005355834961,19.729448318481445,77.08539581298828,91.88800811767578,66.6771011352539,109.41461944580078,31.61553192138672,23.27871322631836,110.156494140625,80.65027618408203,142.20846557617188,73.31755065917969,102.06621551513672,67.43865203857422,98.45454406738281,203.10133361816406,45.00211715698242,75.77967834472656,33.59016418457031,146.78530883789062,122.95911407470703,94.60313415527344,48.09708023071289,86.0698471069336,110.41480255126953,97.17813873291016
2017-01-10,2.622337818145752,56.533512115478516,27.51091957092285,39.79499816894531,68.59894561767578,19.591615676879883,76.67046356201172,91.79320526123047,65.95821380615234,110.87281036376953,31.401296615600586,23.432979583740234,108.7569351196289,80.0375747680664,141.88356018066406,73.3373794555664,102.08505249023438,68.14093780517578,98.3073959350586,202.83372497558594,44.132991790771484,76.97745513916016,33.64117431640625,147.48068237304688,122.89720153808594,94.84457397460938,47.85380554199219,86.10690307617188,109.98503112792969,97.06216430664062
2017-01-11,2.5900731086730957,57.04811096191406,27.658740997314453,39.95100021362305,69.11486053466797,19.677751541137695,77.13250732421875,90.66315460205078,66.16360473632812,110.54698181152344,31.408935546875,23.25557518005371,110.2221908569336,80.71294403076172,142.15577697753906,75.11182403564453,103.08348846435547,68.37208557128906,98.82245635986328,205.50115966796875,45.3924674987793,77.65017700195312,33.44989013671875,147.78662109375,121.24059295654297,94.97329711914062,47.4753532409668,87.6136474609375,110.80097961425781,97.45146942138672
2017-01-12,2.5477097034454346,56.52448272705078,27.543254852294922,40.68199920654297,68.44815063476562,19.51696014404297,76.72704315185547,90.57624816894531,66.23466491699219,110.03374481201172,31.332435607910156,23.170730590820312,110.35359954833984,80.87308502197266,142.5684814453125,74.55669403076172,101.284423828125,68.34541320800781,99.81979370117188,203.89573669433594,45.81965637207031,77.10871124267578,33.59016418457031,146.7574920654297,120.26522827148438,94.66749572753906,47.21407699584961,87.54570770263672,110.52070617675781,96.70602416992188
2017-01-13,2.5474627017974854,56.60573959350586,27.494752883911133,40.856998443603516,68.81324768066406,19.275758743286133,76.5384750366211,90.56044006347656,66.36901092529297,110.00928497314453,31.27887535095215,23.19386863708496,109.9527816772461,81.0262222290039,142.07675170898438,74.98295593261719,101.78363037109375,68.11429595947266,99.32929229736328,204.28041076660156,45.915401458740234,77.51069641113281,33.50727081298828,147.25814819335938,120.85356903076172,95.02162170410156,47.6826057434082,88.02741241455078,110.48956298828125,96.9544906616211
2017-01-17,2.4903218746185303,56.4522705078125,27.71648406982422,40.486000061035156,66.3131332397461,19.64617156982422,76.62334442138672,90.77381134033203,67.31700134277344,110.73431396484375,31.539016723632812,23.132164001464844,110.31415557861328,80.95661926269531,141.0757293701172,74.36834716796875,101.69886016845703,68.09648895263672,100.35120391845703,197.12255859375,45.28200149536133,76.76412963867188,33.628414154052734,146.18264770507812,119.83171844482422,94.34556579589844,48.34035110473633,87.79890441894531,110.40856170654297,97.29410552978516
2017-01-18,2.5356414318084717,56.4251823425293,27.71417236328125,40.374000549316406,66.62267303466797,19.557153701782227,76.93452453613281,90.63945770263672,67.62757110595703,110.92171478271484,31.59259033203125,23.163013458251953,109.5979995727539,80.71990203857422,138.51171875,75.12174224853516,101.8778305053711,68.88768768310547,100.3185043334961,195.91012573242188,45.05366897583008,77.20256805419922,33.315975189208984,146.78530883789062,120.5826187133789,95.0135726928711,47.99796676635742,88.60166931152344,111.1746826171875,98.18867492675781
2017-01-19,2.5900731086730957,56.24462890625,27.66567039489746,40.45199966430664,66.11468505859375,19.41645622253418,77.0665283203125,90.24435424804688,67.4444351196289,110.29443359375,31.477811813354492,23.124452590942383,109.60452270507812,80.46925354003906,139.35464477539062,74.91356658935547,101.04894256591797,68.176513671875,99.88520812988281,193.50198364257812,44.43497848510742,77.24394226074219,33.386112213134766,147.41580200195312,119.05760955810547,94.8928451538086,47.69162368774414,87.40676879882812,111.29301452636719,97.73310852050781
2017-01-20,2.561748743057251,56.64186477661133,27.71648406982422,40.416500091552734,66.4083480834961,19.290119171142578,77.17023468017578,90.20484924316406,69.63417053222656,110.46548461914062,31.61553192138672,23.217010498046875,112.06198120117188,80.48320770263672,139.3195037841797,75.36956787109375,101.4068603515625,67.74092864990234,99.95062255859375,194.16249084472656,46.05534744262695,78.2365493774414,33.615665435791016,147.9071502685547,119.7311019897461,94.82040405273438,47.934898376464844,87.5704116821289,111.1746826171875,97.75796508789062
2017-01-23,2.5883476734161377,56.84047317504883,27.734956741333008,40.89400100708008,66.44007873535156,19.1379337310791,77.46253967285156,90.01518249511719,69.24398040771484,112.47766876220703,31.699708938598633,23.348140716552734,112.37736511230469,80.33697509765625,139.67955017089844,75.4984359741211,100.89823913574219,67.53641510009766,99.23117065429688,194.5554656982422,45.52504348754883,78.13727569580078,33.41800308227539,146.34027099609375,118.22158813476562,94.4904556274414,47.97093963623047,87.68771362304688,111.18716430664062,97.77450561523438
2017-01-24,2.643519639968872,57.346038818359375,27.709550857543945,41.12200164794922,67.24176025390625,19.353288650512695,78.48090362548828,88.31617736816406,69.96063995361328,112.46952819824219,32.059322357177734,23.60267448425293,115.5772476196289,81.01929473876953,140.873779296875,76.44019317626953,101.63291931152344,68.83438110351562,98.9614028930664,195.4000701904297,45.083126068115234,79.60970306396484,31.957834243774414,148.8528594970703,117.5481185913086,94.93307495117188,48.16014862060547,86.69046020507812,109.60508728027344,96.78052520751953
2017-01-25,2.654848575592041,57.49049377441406,28.15070915222168,41.82600021362305,68.2814712524414,19.206844329833984,79.11270904541016,89.13803100585938,69.40326690673828,111.99703979492188,32.22765350341797,23.679813385009766,117.14763641357422,81.62498474121094,141.5850067138672,77.78838348388672,101.76480102539062,68.35432434082031,99.5663833618164,198.38522338867188,44.98738098144531,81.18965148925781,31.734670639038086,155.1667022705078,119.28982543945312,94.86869812011719,48.52957534790039,87.50868225097656,110.07844543457031,97.46804809570312
2017-01-26,2.7006616592407227,58.02315139770508,28.164569854736328,41.95750045776367,68.85293579101562,19.16090202331543,78.4903335571289,88.37939453125,68.95735168457031,112.79537200927734,31.990461349487305,23.710662841796875,117.39070892333984,81.14461517333984,142.91094970703125,77.27289581298828,101.78363037109375,68.38983154296875,99.63996887207031,200.33358764648438,45.07575225830078,80.42034149169922,31.320207595825195,156.79843139648438,118.4228515625,94.94113159179688,48.34035110473633,94.17169952392578,110.13449096679688,97.84907531738281
