,60/40,BTC,ETH,HFs,PE,RealEstate,SG Macro,SG CTA,Commodities,Gold
2012-09-27,206.93961447117374,11.514012306152102,0.12202244578006016,1139.35,40.6856575012207,14.816144484851424,326.18732,1989.586177,32.121475766771816,172.33999633789062
2012-09-28,206.3509958776994,11.588839356070231,0.12281544299065357,1139.19,40.3437614440918,14.781703507600664,326.18732,1987.847327,32.2646599458598,171.88999938964844
2012-10-01,206.80611503328916,11.598192737309997,0.12291456764197775,1139.98,40.55745315551758,14.67608744899012,326.18732,1988.266409,32.341027754507415,172.2899932861328
2012-10-02,206.8816458102709,12.009741511859707,0.12727605230024147,1140.02,40.6856575012207,14.800073707824945,326.18732,1984.339119,32.17874798183999,172.10000610351562
2012-10-03,207.47270359823455,12.056508418058536,0.12777167555686234,1139.95,40.64292907714844,14.843697266652033,326.18732,1981.043267,31.434180054613368,172.41000366210938
2012-10-04,208.0390185775824,12.01909489309947,0.1273751769515656,1141.18,41.369449615478516,14.788594221586632,326.18732,1987.039863,32.32193580234551,173.61000061035156
2012-10-05,207.67405154032735,11.869440793263212,0.12578918253037882,1141.31,41.24124526977539,14.852881107496268,326.18732,1981.875002,32.00692405380037,172.6199951171875
2012-10-08,207.511024381057,11.018283100444494,0.11676883925987884,1140.79,40.98480987548828,14.79088357064118,326.18732,1978.033532,31.93055988657029,172.0500030517578
2012-10-09,206.1053140960802,11.13052367532169,0.11795833507576897,1139.42,40.38650131225586,14.726601721803174,326.18732,1974.107303,32.426939718527215,170.99000549316406
2012-10-10,205.5126095005968,11.336298062596546,0.12013907740490083,1138.09,40.38650131225586,14.744970662759547,326.18732,1968.659474,32.33147995771769,170.83999633789062
2012-10-11,205.6575795138252,11.252117631438649,0.11924695554298324,1139.73,40.38650131225586,14.747270085957348,326.18732,1976.632069,32.7228558734929,171.32000732421875
2012-10-12,205.26114656808946,11.224057487719351,0.11894958158901073,1139.27,40.30103302001953,14.68297690370818,326.18732,1970.433809,32.360119706669316,170.05999755859375
2012-10-15,206.3070940639088,11.074403387883093,0.11736358716782391,1139.95,40.6856575012207,14.781703507600666,326.18732,1969.884872,32.28375189802169,168.35000610351562
2012-10-16,207.1735005225611,11.083756769122859,0.1174627118191481,1141.52,41.19849395751953,14.850585462102183,326.18732,1964.474542,32.25511579048761,169.4199981689453
2012-10-17,207.2224997095269,11.046343244163795,0.11706621321385138,1141.68,41.66861343383789,14.873546953114628,326.18732,1959.656385,32.33147995771769,169.5399932861328
2012-10-18,206.75094882331913,11.167937200280754,0.11835483368106567,1141.34,41.625877380371094,15.013598951904303,326.18732,1953.592898,32.426939718527215,168.7899932861328
2012-10-19,205.0048782627555,10.980869575485434,0.11637234065458218,1139.73,41.24124526977539,14.873546953114628,326.18732,1938.355661,31.940104041942472,166.97000122070312
2012-10-22,204.74763185538254,10.952809431766136,0.11607496670060966,1138.73,41.454925537109375,14.820737034907493,326.18732,1932.825627,31.663276197721153,167.5800018310547
2012-10-23,203.425634433287,10.896689144327539,0.1154802187926646,1136.02,40.85660934448242,14.67149867673777,326.18732,1923.358127,31.080988043161966,165.42999267578125
2012-10-24,202.90640592132306,10.896689144327539,0.1154802187926646,1135.13,40.728397369384766,14.680677480510376,326.18732,1923.589279,30.94734437802863,164.86000061035156
2012-10-25,202.96145668116344,10.157772026386013,0.1076493713380547,1136.11,41.15576934814453,14.61639563167237,326.18732,1921.731472,31.014168031304063,166.02000427246094
2012-10-26,203.41121541555927,9.512388720842152,0.1008097703966866,1135.27,41.070281982421875,14.531442900144375,326.18732,1923.940162,31.071440246372237,165.92999267578125
2012-10-29,203.41121541555927,9.914584114152094,0.10507213040362615,1134.63,41.070281982421875,14.531442900144375,326.18732,1925.212816,31.071440246372237,165.92999267578125
2012-10-30,203.41121541555927,10.185832170105312,0.10794674529202723,1134.68,41.070281982421875,14.531442900144375,326.18732,1924.455938,31.071440246372237,165.92999267578125
2012-10-31,203.74662019635454,10.47578698853806,0.11101960948307665,1133.25,41.41218948364258,14.694453871410682,323.43871,1928.004229,30.966436330190525,166.8300018310547
2012-11-01,204.85490531471456,9.886523970432794,0.10477475644965359,1135.55,41.96776580810547,14.710528426240879,323.43871,1934.725082,30.97598412698025,166.07000732421875
2012-11-02,203.83175601041475,9.792990158035133,0.10378350993641183,1134.67,41.454925537109375,14.809253770865459,323.43871,1933.434256,30.43187441461856,162.60000610351562
2012-11-05,204.2795050653795,10.054884832748582,0.10655900017348874,1134.96,41.49766159057617,14.699047680734656,323.43871,1938.752391,30.62279211552885,163.22999572753906
2012-11-06,204.85971995311277,10.195185551345073,0.10804586994335137,1137.09,41.79682540893555,14.731191753323428,323.43871,1942.075851,31.290992234107847,166.3000030517578
2012-11-07,202.7613073693479,10.213892313824607,0.10824411924599972,1134.21,40.89935302734375,14.65771724876584,323.43871,1942.454867,30.527332354719324,166.49000549316406
2012-11-08,201.6834220860657,10.223245695064373,0.10834324389732389,1132.83,40.38650131225586,14.50848140913193,323.43871,1938.495048,30.49869624718523,167.99000549316406
2012-11-09,201.79426976356737,10.120358501426946,0.10725287273275796,1132.76,40.25828552246094,14.460264040980867,323.43871,1938.329706,30.890072162960447,167.82000732421875
2012-11-12,201.9422789321271,10.298072744982498,0.10913624110791727,1132.59,40.30103302001953,14.437305068504237,323.43871,1934.496064,30.708700438131114,167.4499969482422
2012-11-13,201.62885347287195,10.241952457543903,0.10854149319997222,1130.92,39.8736572265625,14.391384605015165,323.43871,1933.683487,30.58460821120504,167.10000610351562
2012-11-14,200.05262030789692,10.241952457543903,0.10854149319997222,1129.36,39.27533721923828,14.111264236953023,323.43871,1927.551769,30.746884342454926,167.13999938964844
2012-11-15,199.81678175301718,10.475786988538056,0.11101960948307661,1128.23,39.53175354003906,14.049275514973283,323.43871,1923.643016,30.59415236657722,166.08999633789062
2012-11-16,200.446169767372,10.990222956725194,0.11647146530590628,1128.92,39.4462776184082,14.209995877917136,323.43871,1925.057542,30.842344103264452,165.8800048828125
2012-11-19,202.6511273375646,11.036989862924028,0.11696708856252719,1131.64,40.13007354736328,14.343165977596195,323.43871,1920.48439,31.443724209985547,167.8699951171875
2012-11-20,202.35913435550427,10.971516194245664,0.11627321600325796,1131.64,40.3437614440918,14.432712518448167,323.43871,1914.917532,31.147808055019862,167.38999938964844
2012-11-21,202.46045027106672,11.008929719204728,0.11666971460855466,1131.87,40.38650131225586,14.423528677603933,323.43871,1914.569628,31.281448078735668,167.55999755859375
2012-11-22,202.46045027106672,11.616899499789527,0.12311281694462607,1131.87,40.38650131225586,14.423528677603933,323.43871,1915.946211,31.281448078735668,167.55999755859375
2012-11-23,204.04821344208773,11.551425831111164,0.12241894438535685,1134.25,41.15576934814453,14.540625481720697,323.43871,1915.749283,31.43418005461337,169.61000061035156
2012-11-26,203.9276249983414,11.457892018713503,0.12142769787211509,1133.79,41.027549743652344,14.561286290267432,323.43871,1915.347665,31.262356126573764,169.42999267578125
2012-11-27,203.49951180858963,11.411125112514672,0.12093207461549421,1134.25,40.98480987548828,14.483226791261217,323.43871,1914.2619,31.243264174411856,168.7100067138672
2012-11-28,204.577846923298,11.551425831111164,0.12241894438535685,1134.61,40.94207763671875,14.457967136318876,323.43871,1922.386076,31.18598831792614,166.5500030517578
2012-11-29,205.22919202876196,11.644959643508825,0.1234101908985986,1136.03,41.369449615478516,14.552102449423199,323.43871,1925.977047,31.37690419812766,167.17999267578125
2012-11-30,205.23976443099917,11.757200218386018,0.1245996867144887,1137.92,41.71135711669922,14.609503658418495,325.34273,1925.567054,31.46281616214747,166.0500030517578
2012-12-03,204.60509199200297,11.860087412023443,0.12569005787905463,1136.19,41.5831413269043,14.65083031258359,325.34273,1916.439402,31.634640090187084,166.1300048828125
2012-12-04,204.57837774045137,12.542884242526371,0.13292615742571942,1136.4,41.79682540893555,14.632461371627215,325.34273,1917.067136,31.28144807873568,164.4199981689453
2012-12-05,204.8621104577605,12.514824098807072,0.1326287834717469,1138.06,41.92502975463867,14.593431622124108,325.34273,1927.311157,31.243264174411866,164.1199951171875
2012-12-06,205.32063934803463,12.439997048888943,0.1318357862611535,1140.3,42.13872528076172,14.722011690282908,325.34273,1939.11582,30.880524366170743,164.5
2012-12-07,205.45340302641983,12.627064673684263,0.13381827928763698,1141.39,42.18144607543945,14.781703507600659,325.34273,1939.724367,30.77552409140657,165.16000366210938
2012-12-10,205.581405282428,12.561591005005901,0.13312440672836776,1141.87,42.095985412597656,14.781703507600659,325.34273,1944.176102,30.61324431873915,165.8000030517578
2012-12-11,206.25479078535832,12.68318496112286,0.13441302719558204,1143.29,42.309669494628906,14.80007370782494,325.34273,1946.694924,30.689612127386766,165.64999389648438
2012-12-12,205.96330821620913,12.814132298479587,0.1358007723141205,1144.21,42.480613708496094,14.790883570641173,325.34273,1950.541845,30.880524366170743,165.77000427246094
2012-12-13,205.0462841431145,12.814132298479587,0.1358007723141205,1142.26,42.43788528442383,14.692162003820314,325.34273,1939.311188,30.584608211205055,164.3699951171875
2012-12-14,204.7741045858012,12.720598486081926,0.13480952580087874,1142.77,42.608829498291016,14.673791803596034,325.34273,1937.664192,30.804160198940657,164.1300048828125
2012-12-17,205.7741457962103,12.393230142690111,0.1313401630045326,1144.03,43.03619384765625,14.765627693502557,325.34273,1933.09274,30.804160198940657,164.44000244140625
2012-12-18,206.8286375982513,12.43999704888894,0.13183578626115347,1146.5,43.335357666015625,14.917167993405895,325.34273,1934.309307,30.928256067284277,162.0800018310547
2012-12-19,206.01480611546614,12.720598486081926,0.13480952580087874,1147.02,43.549049377441406,14.89624777567036,325.34273,1933.142961,31.10007999532389,161.69000244140625
2012-12-20,206.78183974229782,12.645771436163797,0.13401652859028534,1147.95,43.805458068847656,15.065919014895691,325.34273,1931.626862,31.014168031304084,159.72999572753906
2012-12-21,205.87107491489397,12.627064673684263,0.13381827928763698,1146.0,42.900264739990234,15.019439436456002,325.34273,1918.383547,30.947344378028646,160.3300018310547
2012-12-24,205.40602913895643,12.51482409880707,0.1326287834717469,1145.96,42.685768127441406,15.040355876387816,325.34273,1917.262452,30.832796306474748,160.6199951171875
2012-12-25,205.40602913895643,12.48676395508777,0.13233140951777433,1145.96,42.685768127441406,15.040355876387816,325.34273,1917.574643,30.832796306474748,160.6199951171875
2012-12-26,205.05568125236047,12.599004529964965,0.13352090533366445,1144.93,42.8144645690918,14.965979736008963,325.34273,1918.102222,31.29099223410786,160.77999877929688
2012-12-27,205.05965052467545,12.552237623766135,0.1330252820770436,1145.42,42.98606491088867,14.984574085920652,325.34273,1925.096219,31.262356126573774,161.16000366210938
2012-12-28,203.92631131220767,12.552237623766135,0.1330252820770436,1144.54,42.514156341552734,14.893925685650236,325.34273,1922.211719,31.07144024637226,160.5399932861328
2012-12-31,205.55022079252396,12.63641805492403,0.13391740393896118,1148.34,43.41508102416992,15.031056182896156,329.9532,1926.64165,31.300540030897583,162.02000427246094
2013-01-01,205.55022079252396,12.43999704888894,0.13183578626115347,1148.34,43.41508102416992,15.031056182896156,329.9532,1926.599144,31.300540030897583,162.02000427246094
2013-01-02,208.33638049768933,12.421290286409407,0.1316375369585051,1152.69,43.929866790771484,15.275109858839869,329.9532,1942.977338,31.395996150289573,163.1699981689453
2013-01-03,207.62979815953136,12.533530861286602,0.13282703277439523,1154.56,43.80116653442383,15.275109858839869,329.9532,1940.953438,31.243264174411866,161.1999969482422
2013-01-04,208.22233067819002,12.627064673684261,0.13381827928763695,1154.81,44.358863830566406,15.368079089862503,329.9532,1935.541829,31.17644416255397,160.44000244140625
2013-01-07,207.92182153761186,12.711245104842156,0.13471040114955454,1154.68,44.44467544555664,15.391323916153974,329.9532,1932.614506,31.348268090593578,159.42999267578125
2013-01-08,207.75699372492141,12.851545823438649,0.1361972709194172,1155.74,44.358863830566406,15.36110526419469,329.9532,1930.405206,31.42463225782366,160.55999755859375
2013-01-09,208.12330913362382,12.879605967157946,0.13649464487338972,1157.47,44.5733757019043,15.419211663217787,329.9532,1938.509532,31.357812245965764,160.49000549316406
2013-01-10,208.89080345171482,13.225681073029293,0.1401622569723842,1160.16,45.216880798339844,15.456397844505354,329.9532,1942.866251,31.4914559110991,161.97999572753906
2013-01-11,209.1421863702127,13.225681073029293,0.1401622569723842,1159.53,45.51718521118164,15.454073235949416,329.9532,1933.979938,31.386451994917387,161.05999755859375
2013-01-14,209.0249881906384,13.375335172865551,0.141748251393571,1161.26,45.43138122558594,15.477314284437169,329.9532,1935.042445,31.65373204234899,161.5399932861328
2013-01-15,209.31047796333587,13.328568266666721,0.14125262813695014,1160.68,45.34557342529297,15.549368334795894,329.9532,1929.142896,31.48190811430938,162.55999755859375
2013-01-16,209.40023561400906,13.777530566175495,0.14601061140051055,1161.96,45.17398452758789,15.533101111975954,329.9532,1927.048836,31.57736787511891,162.64999389648438
2013-01-17,209.84816665159136,14.497740921637483,0.15364320955247207,1164.93,45.51718521118164,15.567966462511302,329.9532,1934.400267,31.76828011390288,163.35000610351562
2013-01-18,210.36338478464023,14.684808546432807,0.15562570257895555,1164.83,45.731685638427734,15.660939471337658,329.9532,1936.1158,31.921012089780586,163.08999633789062
2013-01-21,210.36338478464023,15.71368048280708,0.16652941422461487,1164.83,45.731685638427734,15.660939471337658,329.9532,1935.552268,31.921012089780586,163.08999633789062
2013-01-22,211.12504824736192,16.143936019836325,0.17108914818552698,1165.25,45.946189880371094,15.739962310292569,329.9532,1940.697593,32.045107958124206,163.6699981689453
2013-01-23,211.37113960957072,16.368417169590707,0.17346813981730716,1165.85,45.731685638427734,15.742283141044785,329.9532,1939.422586,31.98783210163849,163.2100067138672
2013-01-24,211.2680672621465,15.80721429520474,0.16752066073785662,1167.31,45.946189880371094,15.760881268760196,329.9532,1947.494488,32.102383814609915,161.4199981689453
2013-01-25,211.45252987564018,16.274883357193044,0.1724768933040654,1167.37,46.20358657836914,15.825955197111572,329.9532,1948.288224,32.064199910286106,160.64999389648438
2013-01-28,211.12833386576028,17.50952968084217,0.18556134727885654,1167.36,46.20358657836914,15.842229975538952,329.9532,1946.101966,32.1978399340019,160.2899932861328
2013-01-29,211.5168546590249,18.26715356126323,0.19359044403611478,1169.92,46.546791076660156,15.872444849694517,329.9532,1954.827538,32.40784776636532,160.99000549316406
2013-01-30,211.05182742687128,18.42616104233925,0.19527556310862573,1168.3,46.37518310546875,15.726013399689034,329.9532,1954.066268,32.713311718120735,162.19000244140625
2013-01-31,210.80029989204314,19.090251110362647,0.20231341335264222,1170.83,46.58969497680664,15.635370036490245,333.73016,1954.670641,32.732403670282636,161.1999969482422
2013-02-01,211.85824756427388,19.17443154152054,0.20320553521455978,1173.66,46.8900032043457,15.739962310292569,333.73016,1968.962571,32.799223682140536,161.4499969482422
2013-02-04,210.8531159230042,19.108957872842176,0.20251166265529055,1170.98,46.503902435302734,15.707421568313158,333.73016,1954.314673,32.6178519573112,162.0
2013-02-05,211.8697797012768,19.267965353918203,0.20419678172780156,1172.88,46.80419158935547,15.686501350577624,333.73016,1959.098558,32.818315634302444,161.9600067138672
2013-02-06,212.21013098147358,19.81046146582464,0.20994601150460376,1173.23,47.061588287353516,15.714392875445158,333.73016,1958.153175,32.799223682140536,162.38999938964844
2013-02-07,212.0752861041653,20.717739446081954,0.2195611026830488,1173.87,46.67549133300781,15.640017994334215,333.73016,1950.647658,32.63694390947311,161.83999633789062
2013-02-08,212.86393387024037,21.194761889310026,0.22461645990058174,1174.62,47.0186882019043,15.795742841491823,333.73016,1956.252766,32.74194782565482,161.57000732421875
2013-02-11,212.75382489512396,23.05608475602348,0.24434226551409263,1174.7,47.0186882019043,15.812011323579666,333.73016,1955.99932,32.72285587349292,159.6999969482422
2013-02-12,212.88602799242398,23.54246058049132,0.24949674738294977,1175.94,47.53349304199219,15.904986850941834,333.73016,1963.144492,32.799223682140536,159.88999938964844
2013-02-13,212.71521546616037,22.635182600234,0.2398816562045047,1177.28,47.57639694213867,15.898014284541926,333.73016,1968.890975,32.780131729978635,159.0500030517578
2013-02-14,213.18114360694716,25.45990373464337,0.2698173009044057,1177.3,47.790897369384766,15.835256149871135,333.73016,1971.044508,32.789675885350825,158.35000610351562
2013-02-15,212.94858942730656,25.34766315976618,0.26862780508851564,1177.04,48.00539016723633,15.853851759050732,333.73016,1967.13734,32.68467561058665,155.75999450683594
2013-02-18,212.94858942730656,25.20736244116969,0.267140935318653,1177.04,48.00539016723633,15.853851759050732,333.73016,1967.952715,32.68467561058665,155.75999450683594
2013-02-19,213.80569326448153,27.517647607391922,0.2916247241957244,1178.28,48.434391021728516,15.963093249964931,333.73016,1977.127926,32.589215849777126,155.3300018310547
2013-02-20,212.3277312018048,27.73277537590654,0.2939045911761804,1176.8,48.04829788208008,15.828281064935416,333.73016,1971.535622,32.03556380275202,151.44000244140625
2013-02-21,211.69184978147828,27.8263091883042,0.2948958376894222,1173.39,47.23318099975586,15.705098219025125,333.73016,1952.496869,31.586912030491092,152.6199951171875
2013-02-22,213.06452316119024,28.293978250292508,0.29985207025563093,1174.24,48.00539016723633,15.839904107715107,333.73016,1959.67367,31.691915946672804,152.97000122070312
2013-02-25,211.1896674164825,28.434278968888997,0.30133894002549355,1171.56,46.84709167480469,15.572615679623176,333.73016,1960.706414,31.491455911099106,154.33999633789062
2013-02-26,211.91985202805893,29.089015655672625,0.3082776656181858,1171.79,47.3189811706543,15.709746176869094,333.73016,1941.868335,31.462816162147476,156.22000122070312
2013-02-27,213.51838631977614,28.901948030877303,0.3062951725917023,1175.4,48.30569076538086,15.830610710562983,333.73016,1947.602307,31.31008418626977,154.57000732421875
2013-02-28,213.37350877142228,31.221586578339306,0.3308780861200979,1175.91,48.13410568237305,15.832934059851015,333.17203,1956.80814,31.06189609100008,153.0
2013-03-01,214.01122196339657,32.26916527719311,0.34198004706840557,1177.09,48.04829788208008,15.86314515620286,333.17203,1965.451673,30.956892174818368,152.44000244140625
2013-03-04,214.52099558940475,33.81247318175452,0.3583356145368945,1177.05,48.17699432373047,15.98168508134081,333.17203,1961.169414,30.756432139244673,152.3000030517578
2013-03-05,215.62308405584872,37.722186539976754,0.39976971879039985,1180.71,48.39149475097656,16.10486918651901,333.17203,1969.414872,31.033256342048453,152.3800048828125
2013-03-06,215.5442762850799,38.36756984552063,0.40660931973176806,1181.28,48.60599899291992,16.04443943820788,333.17203,1976.513955,30.756432139244673,153.22999572753906
2013-03-07,215.47223517132784,39.28420120701771,0.4163235355615373,1182.09,48.777591705322266,15.986335557720597,333.17203,1968.010252,31.01416803130409,152.69000244140625
2013-03-08,215.6298005897321,41.32323831728672,0.4379327095502076,1183.37,48.94919967651367,15.995626436336904,333.17203,1979.833357,31.071440246372266,152.7100067138672
2013-03-11,216.17910635749408,45.27036520046803,0.47976331240900966,1183.78,49.29240798950195,16.058383311739785,333.17203,1982.550497,31.04280413883817,152.99000549316406
2013-03-12,216.0983746989871,41.42612551092415,0.4390230807147735,1183.6,49.0778923034668,16.000276912716686,333.17203,1980.719833,31.109624150696067,154.19000244140625
2013-03-13,216.2198715331561,43.88606477698264,0.4650928640130317,1184.06,49.0778923034668,16.00493116690019,333.17203,1980.288234,30.880524366170743,153.66000366210938
2013-03-14,216.96166170514402,44.119899307976794,0.46757098029613603,1186.0,49.549808502197266,16.090922794451288,333.17203,1979.116694,31.13826025823016,153.67999267578125
2013-03-15,217.06618172538185,43.91412492070194,0.4653902379670042,1186.17,49.254119873046875,16.097899138654913,333.17203,1979.850337,31.310084186269773,154.0
2013-03-18,216.58645309518457,48.26344719719319,0.5114832008327458,1185.28,48.738365173339844,16.05374039096744,333.17203,1981.354011,31.14780805501989,155.3800048828125
2013-03-19,216.52643082856292,55.315896651976836,0.5862231879311741,1184.63,48.3515510559082,15.939848423673462,333.17203,1980.398436,30.785068246778767,156.0800018310547
2013-03-20,217.1514983837058,60.3199556152517,0.639254876389608,1185.87,48.566444396972656,16.032818913964,333.17203,1979.816571,31.004620234514366,155.3699951171875
2013-03-21,216.2092078947084,66.26870608374296,0.7022981546317836,1184.92,48.222618103027344,15.97936047278487,333.17203,1974.278575,30.813704354312854,156.25
2013-03-22,217.318608582889,65.35207472224589,0.6925839388020145,1183.96,48.3085823059082,16.07697892091938,333.17203,1969.573509,30.928256067284288,155.5500030517578
2013-03-25,216.8145124269164,68.84088592467863,0.7295574337459317,1183.72,48.05070877075195,16.066198328369335,333.17203,1974.121487,31.01416803130409,155.24000549316406
2013-03-26,217.97744954246835,73.42404273216403,0.7781285128947778,1184.31,48.3515510559082,16.18574440856481,333.17203,1980.292158,31.3196319830595,154.72000122070312
2013-03-27,218.3302355030211,83.17026598400032,0.8814163995745687,1184.0,48.3515510559082,16.211530437492186,333.17203,1986.090852,31.49145591109911,155.36000061035156
2013-03-28,218.59443144449332,80.60743952430443,0.8542562451117448,1184.32,48.5234489440918,16.28654124889606,333.17203,1982.709588,31.405543947079305,154.4499969482422
2013-03-29,218.59443144449332,84.64810021988337,0.8970780944837885,1184.32,48.5234489440918,16.28654124889606,333.17203,1981.785116,31.405543947079305,154.4499969482422
2013-04-01,218.22613180802156,95.40448864561442,1.0110714435065904,1182.6,48.136653900146484,16.3381095289471,333.17203,1976.992113,31.367360042755497,154.6699981689453
2013-04-02,218.70178909401605,123.46463236491279,1.308445397479117,1182.16,48.3085823059082,16.380303818699975,333.17203,1988.54835,31.233720019039698,152.42999267578125
2013-04-03,217.73288852810396,123.26821135887768,1.3063637798013092,1180.4,48.00771713256836,16.29356922308387,333.17203,1982.089407,30.62279211552888,150.72999572753906
2013-04-04,218.61086519611078,127.20598486081924,1.3480952580087873,1179.69,48.3085823059082,16.532663902010636,333.17203,1984.820265,30.42233025924641,150.2899932861328
2013-04-05,218.29967272837868,133.2856826666672,1.4125262813695014,1178.73,48.136653900146484,16.57720168933805,333.17203,1975.020133,30.155048391106046,152.80999755859375
2013-04-08,218.89654508341445,179.3323785100358,1.9005169398384174,1180.04,48.5234489440918,16.731907788759067,333.17203,1981.480799,30.317326343064707,152.16000366210938
2013-04-09,219.38222287443293,219.10295554152137,2.321994957268812,1180.49,48.9532585144043,16.7389408000185,333.17203,1975.293747,30.47005831894241,153.33999633789062
2013-04-10,220.6280198129375,169.94158374531062,1.800995789908945,1183.74,49.511985778808594,16.83739414277521,333.17203,1986.608747,30.3650544027607,150.75
2013-04-11,221.16190630106607,93.17838391055008,0.9874797764914366,1186.64,49.72688674926758,16.919439224706426,333.17203,1991.220645,30.12641046286319,151.0500030517578
2013-04-12,221.321949429184,102.8871936374273,1.0903711645659306,1186.75,49.59794998168945,17.017887530391512,333.17203,2002.123482,29.715942594926066,143.9499969482422
2013-04-15,218.42851991535716,85.11576928187168,0.9020343270499973,1181.51,48.222618103027344,16.593609950163554,333.17203,1999.867771,28.923644787294684,131.30999755859375
2013-04-16,220.09862153286096,70.71156217263186,0.7493823640107669,1183.21,49.21113204956055,16.85614841971107,333.17203,1993.953945,29.124106643577154,132.8000030517578
2013-04-17,218.3308052347394,86.03240064336876,0.9117485428797665,1181.17,48.05070877075195,16.65221250074193,333.17203,1998.866431,28.685000847397173,132.8699951171875
2013-04-18,217.56547870549298,118.3202726830414,1.2539268392508203,1180.48,47.57792663574219,16.65221250074193,333.17203,1996.52912,29.1145606674962,134.3000030517578
2013-04-19,218.64132330292475,110.36989862924021,1.1696708856252713,1181.95,48.05070877075195,16.844424635498832,333.17203,1999.598415,29.019102727395442,135.47000122070312
2013-04-22,219.26914443069202,119.62974605660868,1.267804290436205,1182.49,48.394527435302734,16.867863389047947,333.17203,2001.54287,29.15274457182001,137.89999389648438
2013-04-23,220.56346813185365,135.97945646371983,1.4410741809508638,1186.43,48.99623489379883,16.966315472536756,333.17203,2011.447467,29.038194679557343,136.8800048828125
2013-04-24,220.68798328814123,145.92210072159122,1.5464436853084624,1188.19,49.082191467285156,17.020232287233956,333.17203,2012.149939,29.37229655955561,138.3699951171875
2013-04-25,221.1276944028738,121.3881817296847,1.28643972488515,1189.24,49.640926361083984,16.99913325345566,333.17203,1999.034259,29.782764427492733,141.6300048828125
2013-04-26,221.2094672076791,127.95425536000053,1.3560252301147213,1189.03,49.59794998168945,16.921782722280966,333.17203,2004.893956,29.73503454708797,140.91000366210938
2013-04-29,222.06655460025715,144.5399932861334,1.4323512116343364,1189.7,50.070716857910156,17.053048808884956,333.17203,2011.102262,30.097774355329097,142.3000030517578
2013-04-30,222.36915709800573,139.00000000000057,1.3257922114608476,1191.67,50.543487548828125,17.21947617398239,338.06606,2010.424072,29.86867639151254,142.77000427246094
2013-05-01,221.48308695472505,116.98999786377001,1.17700610982326,1190.16,49.984764099121094,17.10227485062936,338.06606,2017.67444,29.248200691211995,141.11000061035156
2013-05-02,222.71671459603604,105.2099990844731,0.9462439215405796,1192.74,50.070716857910156,17.16790537539554,338.06606,2020.108156,29.820946511107778,141.9199981689453
2013-05-03,223.31987172995102,97.75000000000041,1.0082959532695135,1195.31,50.50051498413086,17.1819701386465,338.06606,2006.29922,30.07868240316719,142.08999633789062
2013-05-06,223.55008255643304,112.3000030517583,1.0853158073483977,1196.34,50.586456298828125,17.249949198058847,338.06606,2001.456393,30.164594367187,142.14999389648438
2013-05-07,224.11630296547665,111.50000000000047,1.1003827543496725,1198.65,50.8443489074707,17.35074100131847,338.06606,2000.924196,30.078682403167196,140.3800048828125
2013-05-08,224.84310421702392,113.56600189209034,1.1092048483175243,1201.16,51.27413558959961,17.392932772535538,338.06606,2007.661402,30.269596462659948,142.4600067138672
2013-05-09,224.440734653909,112.6699981689458,1.115152327396975,1201.87,50.75837326049805,17.30385845714861,338.06606,2007.960186,30.26005230728776,140.80999755859375
2013-05-10,224.38938807442884,117.19999694824267,1.1310122716088429,1202.13,50.50051498413086,17.308554267173037,338.06606,2000.954563,30.15504839110605,139.60000610351562
2013-05-13,224.34395829037894,117.98000335693408,1.1725455005136727,1201.11,50.37156295776367,17.33433274049297,338.06606,1997.938481,30.05004447492434,138.42999267578125
2013-05-14,225.41256858545174,111.50000000000045,1.1201085599631837,1204.05,50.62944793701172,17.425748034918623,338.06606,2008.65188,29.88776652296568,137.80999755859375
2013-05-15,226.38724627293365,114.22000122070358,1.1320035181220847,1205.49,50.80136489868164,17.58046420848289,338.06606,2020.472628,29.954586534823576,134.6300048828125
2013-05-16,226.14741141866554,118.76000213623095,1.1646155284077386,1206.38,50.586456298828125,17.52420263694324,338.06606,2021.15421,29.973678486985484,134.08999633789062
2013-05-17,227.01851228486285,123.01499938964892,1.2205218317545736,1208.33,50.973270416259766,17.634374726840555,338.06606,2037.115311,30.1836863193489,131.07000732421875
2013-05-20,226.9449831138333,122.00000000000048,1.2132857322079091,1208.09,51.18817901611328,17.62499569947077,338.06606,2029.14182,30.269596462659937,135.1199951171875
2013-05-21,227.3741985856071,122.87999725341845,1.2202244578006014,1206.7,51.05923080444336,17.707042040669894,338.06606,2030.08937,30.07868240316719,132.8800048828125
2013-05-22,225.64217139761175,123.88899993896533,1.2311281694462608,1206.26,50.543487548828125,17.268699697190975,338.06606,2038.519718,29.820946511107774,131.94000244140625
2013-05-23,225.32881634239644,126.69999694824268,1.254521587158766,1201.87,50.11370086669922,17.027262779957574,338.06606,2011.668704,29.93549640337044,134.61000061035156
2013-05-24,225.24383830391164,133.1999969482427,1.3084453974791173,1203.13,50.070716857910156,16.96163099592349,338.06606,2005.753961,29.830492487188728,133.75999450683594
2013-05-27,225.24383830391164,129.74499511718798,1.2669121685742877,1203.13,50.070716857910156,16.96163099592349,338.06606,2005.478736,29.830492487188728,133.75999450683594
2013-05-28,225.05796631260387,129.00000000000048,1.2771220076606777,1205.36,50.32857894897461,16.792856355447796,338.06606,2017.536434,30.14550241502509,133.49000549316406
