,60/40,BTC,ETH,HFs,PE,RealEstate,SG Macro,SG CTA,Commodities,Gold
2014-08-15,254.48342689778556,497.0100097656279,4.924017054528418,1236.49,6.9745378494262695,17.99195098876958,337.1137,1964.345284,29.782764427492772,125.4800033569336
2014-08-18,255.4310812952722,461.4599914550808,4.53425892552176,1239.66,7.016304969787598,18.204700469970753,337.1137,1971.32905,29.515482559352407,124.95999908447266
2014-08-19,256.1215507490178,485.2449951171903,4.791289146405347,1242.79,7.040168285369873,18.247249603271534,337.1137,1978.008398,29.42002461925165,124.68000030517578
2014-08-20,256.22850550805924,511.9800109863311,5.097088695740428,1242.86,7.004371166229248,18.183423995971726,337.1137,1979.903049,29.534574511514315,124.22000122070312
2014-08-21,256.89360982527387,517.2369995117217,5.181443774017301,1244.39,7.040168285369873,18.254339218139695,337.1137,1980.640567,29.668214535230113,122.87999725341797
2014-08-22,256.6631868164061,514.0430297851592,5.124050600900603,1244.49,7.022270679473877,18.133783340454148,337.1137,1985.95172,29.610940499453164,123.19000244140625
2014-08-25,257.5242859427768,502.4960021972686,5.010453750483098,1246.22,7.0580668449401855,18.105411529541062,337.1137,1996.667637,29.62048647553412,122.73999786376953
2014-08-26,257.6055104835333,511.5700073242217,5.053771223111762,1247.56,7.07000207901001,18.113924026489304,337.1137,2006.08522,29.687306487392018,123.3499984741211
2014-08-27,257.82761757180225,511.1530151367217,5.124843598111196,1248.27,7.099832534790039,18.14938163757329,337.1137,2014.413527,29.735034547088013,123.31999969482422
2014-08-28,257.87956483489313,507.81500244140915,5.037019157037977,1247.26,7.08193302154541,18.169240951538132,337.1137,2014.013976,29.81140053502687,124.0
2014-08-29,258.33117040576093,508.5169982910185,5.048914115196879,1249.57,7.08193302154541,18.197605133056687,337.1137,2019.907498,30.06913642708628,123.86000061035156
2014-09-01,258.33117040576093,474.87899780273705,4.776519573358044,1249.57,7.08193302154541,18.197605133056687,337.1137,2022.941034,30.06913642708628,123.86000061035156
2014-09-02,257.59690969177797,477.42599487304955,4.740239950973396,1251.4,7.09386682510376,18.17633247375493,337.1137,2021.861198,29.477298655028598,121.6500015258789
2014-09-03,257.658870809026,477.58599853515886,4.724578256064176,1251.21,7.111764430999756,18.261432647705124,337.1137,2024.441778,29.83049248718877,122.1500015258789
2014-09-04,257.0709479084621,489.6600036621121,4.828361766000588,1252.0,7.0580668449401855,18.19051933288579,337.1137,2046.501918,29.706398439553926,121.4800033569336
2014-09-05,257.7978708861282,483.34201049804955,4.742321568651205,1251.96,7.064035892486572,18.332351684570362,337.1137,2050.728798,29.57275659512936,122.05999755859375
2014-09-08,257.28700087400523,474.60000610351824,4.656578745255793,1251.61,6.998403549194336,18.18342399597173,337.1137,2049.811718,29.429570595332606,120.7300033569336
2014-09-09,256.06700354429773,475.26000976562756,4.688695132284826,1250.62,6.9626054763793945,18.091230392456104,337.1137,2032.75769,29.26729264337395,120.87000274658203
2014-09-10,256.3931032057222,479.35900878906506,4.7900996505894575,1249.3,6.980506420135498,17.91393470764165,337.1137,2029.310522,28.980920643780443,120.26000213623047
2014-09-11,256.4437120311676,479.7489929199245,4.713575419767194,1250.54,6.9745378494262695,17.8075561523438,337.1137,2025.987038,28.961828691618535,119.47000122070312
2014-09-12,255.1541498985636,477.7529907226588,4.6735290606322275,1248.93,6.968573570251465,17.416799545288132,337.1137,2015.070601,28.723184751721025,118.37999725341797
2014-09-15,255.2244281332996,475.3710021972682,4.714566666280436,1247.41,6.926810264587402,17.34942245483403,337.1137,2008.646131,28.742276703882933,118.63999938964844
2014-09-16,256.3574845261297,466.05700683594,4.598293450277178,1246.77,6.9387431144714355,17.38984870910649,337.1137,2007.31191,29.04774065563834,118.83000183105469
2014-09-17,256.3114921044581,457.33401489258057,4.409163615550651,1246.77,6.932776927947998,17.46005821228032,337.1137,2016.594001,28.91410063192254,117.54000091552734
2014-09-18,257.0720496868283,424.4400024414085,4.137859444876383,1249.94,6.95664119720459,17.32531356811528,337.1137,2026.203291,28.579998751924276,117.77999877929688
2014-09-19,257.3139193312744,394.7959899902365,3.929995051049587,1250.3,6.921072006225586,17.30403327941899,337.1137,2047.772711,28.599088883377412,117.08999633789062
2014-09-22,256.3229865738351,402.1520080566428,3.9894698418440924,1246.39,6.860781669616699,17.197664260864304,337.1137,2046.596198,28.331808835945814,116.8499984741211
2014-09-23,255.65131936408113,435.7909851074242,4.444154617468085,1243.65,6.818582057952881,17.119653701782273,337.1137,2037.754819,28.369990919560863,117.5999984741211
2014-09-24,256.5735365641405,423.20498657226784,4.246500062727679,1245.27,6.80652379989624,17.141094207763718,337.1137,2048.48692,28.551360823681424,117.05000305175781
2014-09-25,254.55716760196145,411.5740051269553,4.038635668900883,1241.25,6.734178066253662,16.990987777710007,337.1137,2043.031193,28.455902883580666,117.38999938964844
2014-09-26,255.55588136472525,404.42498779297085,4.0372479237823455,1243.48,6.752265930175781,17.141094207763718,337.1137,2052.667274,28.579998751924286,117.05999755859375
2014-09-29,255.5995054392064,375.46701049804875,3.719355166985714,1241.77,6.704035758972168,17.069614410400437,337.1137,2043.836161,28.751822679963894,117.02999877929688
2014-09-30,255.10300808747417,386.94400024414256,3.862689412800472,1240.01,6.691977024078369,17.112499237060593,346.16144,2058.819665,28.24589687192601,116.20999908447266
2014-10-01,253.8860233011769,383.6149902343769,3.8009347550255104,1233.22,6.607573509216309,17.05531311035161,346.16144,2058.059524,28.159984907906207,116.7699966430664
2014-10-02,253.60348419249695,375.07199096679875,3.735611609802879,1230.56,6.5714006423950195,17.019578933715866,346.16144,2040.552509,28.131346979663352,116.73999786376953
2014-10-03,255.23646661308038,359.51199340820494,3.5551056197415543,1236.54,6.565371513366699,17.083911895752,346.16144,2065.172632,27.797246920373855,114.61000061035156
2014-10-06,255.22544825805588,330.0790100097673,3.304221127240066,1235.74,6.60154390335083,17.155393600463913,346.16144,2054.495318,28.06452696780545,116.02999877929688
2014-10-07,253.4732991219598,336.1870117187517,3.2778539699878353,1228.24,6.474938869476318,17.007423400878952,346.16144,2045.360237,27.778154968211947,116.36000061035156
2014-10-08,256.4641880899566,352.94000244140807,3.4753102754255933,1227.49,6.565371513366699,17.334096908569382,346.16144,2054.73979,27.644513123787373,117.47000122070312
2014-10-09,253.2567806259507,365.0260009765643,3.631035102655872,1219.7,6.402594089508057,17.241176605224656,346.16144,2052.555405,27.15768108862017,117.63999938964844
2014-10-10,251.95208565773467,361.5620117187518,3.549158140662103,1212.78,6.288046360015869,17.226873397827195,346.16144,2057.40195,27.195863172235214,117.58999633789062
2014-10-13,250.06296174211494,390.41400146484574,3.85366906952997,1208.15,6.227757453918457,17.226873397827195,346.16144,2054.326309,27.03358522027656,118.5199966430664
2014-10-14,250.49552273586647,400.86999511718955,4.036653175874399,1205.92,6.221728324890137,17.405574798584034,346.16144,2067.753098,26.47038537646173,118.58999633789062
2014-10-15,250.10077914104275,394.7730102539083,3.884397711440465,1197.89,6.191585540771484,17.394140243530323,346.16144,2075.083577,26.174467400787275,118.98999786376953
2014-10-16,249.6903346777986,382.5559997558613,3.7983575140910806,1199.44,6.203641891479492,17.405574798584034,346.16144,2050.672231,26.43220329284669,119.22000122070312
2014-10-17,251.09370631577173,383.75799560547074,3.7825966945305365,1207.15,6.30613374710083,17.46704864501958,346.16144,2049.10046,26.620965957641612,118.98999786376953
2014-10-20,252.66341193000295,382.84500122070517,3.8184798183098883,1209.3,6.372451305389404,17.660045623779347,346.16144,2055.29836,26.505609512329112,119.80000305175781
2014-10-21,255.3061507500433,386.47500610351767,3.8330511420545412,1215.22,6.511111736297607,17.820163726806694,346.16144,2054.627916,26.75729560852052,120.0199966430664
2014-10-22,254.20445020247715,383.1579895019551,3.8082699792234975,1213.27,6.462881088256836,17.805866241455128,346.16144,2062.171725,26.75729560852052,119.33999633789062
2014-10-23,255.51056963583508,358.4169921875019,3.5650180848739708,1216.51,6.493025302886963,17.966699600219776,346.16144,2056.183252,26.72059440612794,118.5199966430664
2014-10-24,256.7647515747825,358.34500122070494,3.549554639267399,1216.87,6.5714006423950195,17.955976486206108,346.16144,2060.670078,26.5984287261963,118.3499984741211
2014-10-27,256.663445103146,352.9890136718769,3.4879982307950863,1214.15,6.535226345062256,18.034601211547905,346.16144,2058.892751,26.191005706787116,118.05999755859375
2014-10-28,258.15503231545506,357.6180114746113,3.5276480913247563,1218.34,6.607573509216309,18.141826629638725,346.16144,2057.090742,26.725841522216808,118.0999984741211
2014-10-29,257.5766356941272,335.59100341797057,3.382331352483516,1216.91,6.607573509216309,18.041755676269585,346.16144,2047.543619,26.872652053833026,116.41000366210938
2014-10-30,258.6718283727751,345.3049926757831,3.4457711293309874,1219.5,6.619630336761475,18.1382503509522,346.16144,2070.4017,26.662919998168963,115.19000244140625
2014-10-31,260.2754701086287,338.32101440429875,3.3938298120371195,1223.59,6.691977024078369,18.306236267089897,346.19675,2092.617193,26.58951187133791,112.66000366210938
2014-11-03,260.3223022351509,327.5539855957049,3.24643145551807,1222.81,6.6437458992004395,18.48493385314947,346.19675,2093.366373,26.316846847534194,112.1500015258789
2014-11-04,259.76869855423206,330.492004394533,3.246827954123367,1218.17,6.673890590667725,18.449190139770565,346.19675,2100.584867,25.98126792907716,112.22000122070312
2014-11-05,260.784950792563,339.4859924316424,3.367859153390185,1221.33,6.667862415313721,18.413452148437553,346.19675,2106.513006,26.17527008056642,109.79000091552734
2014-11-06,261.0979870351608,349.2900085449237,3.4656951842471466,1221.92,6.649773597717285,18.254051208496147,346.19675,2109.925209,26.21198654174806,109.87999725341797
2014-11-07,261.90773588308076,342.4150085449237,3.3967044269255204,1222.26,6.691977024078369,18.25619506835943,346.19675,2103.028332,26.400743484497085,112.97000122070312
2014-11-10,261.97999185736285,366.9240112304706,3.6271692412542285,1220.26,6.740206718444824,18.29908752441412,346.19675,2107.814629,26.180517196655284,110.45999908447266
2014-11-11,262.145229300449,367.6950073242206,3.6468950468677397,1221.52,6.746237754821777,18.35626411437994,346.19675,2105.591009,26.230859756469737,112.04000091552734
2014-11-12,261.93483028235573,423.56100463867404,4.2256838859496,1221.89,6.728149890899658,18.27048873901373,346.19675,2110.87955,26.11759567260743,111.5
2014-11-13,262.28149857052205,420.73498535156466,4.011872013043353,1221.97,6.740206718444824,18.291940689086967,346.19675,2125.38372,25.61421966552735,111.66999816894531
2014-11-14,262.5377905572645,397.81799316406455,3.929796801746936,1220.89,6.758293628692627,18.249044418335014,346.19675,2121.534357,25.928834915161136,114.47000122070312
2014-11-17,262.52012604443803,387.40798950195517,3.8248237959946345,1219.01,6.746237754821777,18.306236267089897,346.19675,2129.783178,25.986515045166016,114.05000305175781
2014-11-18,263.5555212378095,375.197998046877,3.7541479196004977,1221.49,6.8668107986450195,18.377710342407283,346.19675,2129.979926,25.88164520263672,115.05000305175781
2014-11-19,263.0224152872196,380.55499267578324,3.7339264907303655,1219.98,6.848725318908691,18.256195068359432,346.19675,2126.585406,25.829210281372074,113.68000030517578
2014-11-20,263.48981485198067,357.8399963378925,3.548365143451509,1220.28,6.8426971435546875,18.227598190307674,346.19675,2130.563172,26.00224304199219,114.86000061035156
2014-11-21,264.5519812413527,350.8479919433612,3.5070301638493278,1223.51,6.85475492477417,18.35984420776373,346.19675,2148.938037,26.1668872833252,115.38999938964844
2014-11-24,265.12115794915195,376.9010009765644,3.751273304712097,1226.81,6.890927314758301,18.39915466308599,346.19675,2152.273644,26.07040977478028,115.11000061035156
2014-11-25,265.2616132555014,375.34799194336125,3.7362063577108224,1227.02,6.8668107986450195,18.420606613159237,346.19675,2161.453997,25.916252136230476,115.37999725341797
2014-11-26,265.85122539300926,368.3699951171894,3.6339097175442734,1227.99,6.9090142250061035,18.585008621215874,346.19675,2169.261535,25.82396888732911,115.16000366210938
2014-11-27,265.85122539300926,369.6700134277362,3.6605742487504758,1227.99,6.9090142250061035,18.585008621215874,346.19675,2181.716983,25.82396888732911,115.16000366210938
2014-11-28,265.91459630563236,376.4469909667987,3.744631953073376,1227.62,6.8668107986450195,18.64934539794927,346.19675,2210.089231,24.366292953491214,112.11000061035156
2014-12-01,264.5384612288182,379.24499511718926,3.74899343773164,1219.9,6.794466495513916,18.642190933227592,346.19675,2192.228194,24.450185775756843,116.58000183105469
2014-12-02,265.1064213345095,381.315002441408,3.760491897285244,1220.51,6.788438320159912,18.71367454528814,346.19675,2197.049057,24.32433700561524,115.13999938964844
2014-12-03,265.7675293723796,375.0100097656267,2.816924341330418,1222.36,6.80652379989624,18.720815658569393,346.19675,2203.842781,24.429208755493175,116.33000183105469
2014-12-04,265.9552007188099,369.60400390625165,3.696754746483799,1220.7,6.80652379989624,18.663635253906307,346.19675,2199.606636,24.172283172607433,115.87999725341797
2014-12-05,265.6352450873808,376.8540039062517,3.7529584237846065,1222.26,6.8426971435546875,18.54211807250982,346.19675,2214.215341,24.067407608032237,114.43000030517578
2014-12-08,264.90185769492007,361.9089965820329,3.6450116784925797,1216.24,6.788438320159912,18.55640792846685,346.19675,2211.95427,23.548309326171886,115.77999877929688
2014-12-09,265.1791888362513,352.2189941406266,3.494639582433805,1211.11,6.788438320159912,18.48422431945806,346.19675,2196.689428,23.464416503906264,118.19000244140625
2014-12-10,263.0828915374151,346.36499023437653,3.473526031701756,1206.76,6.734178066253662,18.57071495056158,346.19675,2193.039286,23.097372055053725,117.95999908447266
2014-12-11,263.7048356322342,350.5060119628922,3.472633909839838,1206.38,6.704035758972168,18.63504600524908,346.19675,2201.19676,23.097372055053725,117.69000244140625
2014-12-12,262.00230392087497,352.5419921875016,3.5330999471475852,1201.2,6.595515727996826,18.499227523803764,346.19675,2194.750014,22.54681396484376,117.41000366210938
2014-12-15,260.5441413605802,345.3450012207047,3.451024735851168,1196.55,6.541256427764893,18.241895675659237,346.19675,2182.742747,22.03819847106935,114.38999938964844
2014-12-16,259.8357060127029,327.0620117187514,3.3044193765427132,1189.65,6.547285079956055,18.25619506835943,346.19675,2179.25916,21.944345474243175,114.94999694824219
2014-12-17,262.11748877369547,319.7760009765639,3.182396930762653,1196.75,6.649773597717285,18.48493385314947,346.19675,2192.277827,21.944345474243175,114.2699966430664
2014-12-18,265.40018744595886,311.39599609375136,3.086642517583499,1207.25,6.752265930175781,18.692226409912163,346.19675,2202.377851,21.944345474243175,115.1500015258789
2014-12-19,266.4697890425243,317.8429870605483,3.1150912925135374,1211.54,6.80164098739624,18.768022537231495,346.19675,2208.461045,21.944345474243175,114.7699966430664
2014-12-22,267.2119400230254,331.8859863281266,3.266553759736878,1212.81,6.795468330383301,18.905174255371143,346.19675,2224.442346,22.310855865478526,112.55000305175781
2014-12-23,266.55948938091007,334.5719909667984,3.3205766947085538,1214.52,6.80164098739624,18.869079589843796,346.19675,2222.638935,22.552057266235362,112.73999786376953
2014-12-24,266.6504650757988,322.5339965820327,3.1905251521712357,1214.49,6.820158004760742,18.970140457153366,346.19675,2226.912096,22.29901123046876,112.7699966430664
2014-12-25,266.6504650757988,319.00799560547017,3.166041363294164,1214.49,6.820158004760742,18.970140457153366,346.19675,2227.070957,22.29901123046876,112.7699966430664
2014-12-26,267.31265553956086,327.92401123047017,3.266058136480257,1216.43,6.844846248626709,18.9773559570313,346.19675,2230.056502,22.335914611816417,114.83000183105469
2014-12-29,267.8883576401006,312.67001342773574,3.1149921678622134,1218.32,6.795468330383301,18.999008178710987,346.19675,2244.084133,22.077611923217784,113.66999816894531
2014-12-30,267.1324430080143,310.7369995117201,3.07454931012195,1218.17,6.795468330383301,18.98457336425786,346.19675,2238.154223,22.03543853759767,115.19999694824219
2014-12-31,265.63035258976646,320.1929931640639,3.1458199344240323,1218.41,6.776953220367432,18.76802253723149,353.85519,2244.674681,21.772907257080092,113.58000183105469
2015-01-01,265.63035258976646,314.24899291992324,3.117371159493994,1218.41,6.776953220367432,18.76802253723149,353.85519,2245.007227,21.772907257080092,113.58000183105469
2015-01-02,266.08638588261846,315.0320129394545,3.1197501511257744,1218.52,6.758436679840088,18.851036071777393,353.85519,2265.510456,21.71386337280275,114.08000183105469
2015-01-05,263.8611001705211,274.4739990234387,2.6855841783258856,1213.39,6.690542221069336,18.934045791626026,353.85519,2271.730068,21.207792282104506,115.80000305175781
2015-01-06,263.10958318417084,286.1889953613294,2.8390291385757096,1208.78,6.585618019104004,19.05676269531255,353.85519,2272.992473,20.923114776611342,117.12000274658203
2015-01-07,265.0203974920127,294.3370056152356,2.935378299662808,1211.28,6.634995460510254,19.34549903869634,353.85519,2284.113721,20.92838859558107,116.43000030517578
2015-01-08,267.36320602588575,283.3489990234387,2.9125796298582474,1218.58,6.7090606689453125,19.460996627807663,353.85519,2293.364345,21.065456390380874,115.94000244140625
2015-01-09,266.61493528102517,290.4079895019543,2.872731520025929,1216.75,6.7090606689453125,19.460996627807663,353.85519,2288.313226,21.02855491638185,117.26000213623047
2015-01-12,265.75522426866905,267.79598999023546,2.6828086880888082,1215.57,6.67202615737915,19.576488494873097,353.85519,2300.122327,20.58784675598146,118.55999755859375
2015-01-13,265.4134702581264,225.86099243164153,2.3398373945071613,1215.8,6.67819881439209,19.554834365844776,353.85519,2305.007221,20.585735321044936,118.16000366210938
2015-01-14,264.9686698871607,178.10299682617259,1.8146749917916796,1212.46,6.6658549308776855,19.69920539855962,353.85519,2301.612476,20.585735321044936,117.97000122070312
2015-01-15,264.4741514653049,209.84399414062582,2.048708293568058,1210.86,6.585618019104004,19.771390914917042,353.85519,2295.982301,20.54883193969728,120.94000244140625
2015-01-16,265.6860911317156,208.09700012207114,2.0651629856878713,1211.71,6.616477966308594,19.951856613159233,353.85519,2292.801344,20.96002006530763,122.5199966430664
2015-01-19,265.6860911317156,214.86099243164148,2.1431740862799975,1211.71,6.616477966308594,19.951856613159233,353.85519,2295.523209,20.96002006530763,122.5199966430664
2015-01-20,266.2701510965167,211.31500244140707,2.093314386663937,1210.49,6.641165733337402,19.865228652954155,353.85519,2306.020714,20.569921493530288,124.19999694824219
2015-01-21,266.53977101977966,226.897003173829,2.231295901307189,1211.39,6.659683704376221,19.886882781982475,353.85519,2301.006616,20.809251785278335,124.2300033569336
2015-01-22,268.6109894302748,233.4060058593759,2.2988989135102766,1215.77,6.770779609680176,20.146749496460018,353.85519,2322.635229,20.622638702392592,125.2300033569336
2015-01-23,268.44646730203146,232.87899780273528,2.349353361034282,1218.04,6.746091842651367,20.110660552978572,353.85519,2347.614753,20.622638702392592,124.2300033569336
2015-01-26,268.568066901481,273.47299194336046,2.6923246546159287,1219.9,6.8325018882751465,20.255022048950252,353.85519,2346.343674,20.559381484985366,122.98999786376953
2015-01-27,266.61703517620833,263.47500610351665,2.594686873061616,1217.22,6.844846248626709,20.221822738647514,353.85519,2334.037935,20.69116973876955,124.4000015258789
2015-01-28,265.4429421014538,233.91499328613375,2.338747023342595,1215.77,6.752264499664307,20.115713119506886,353.85519,2342.924728,20.216718673706072,123.41999816894531
2015-01-29,266.48659525596855,233.5130004882822,2.320706336801595,1216.01,6.807812213897705,20.182844161987354,353.85519,2349.104037,20.15873527526857,120.76000213623047
2015-01-30,265.47937956163,226.42500305175872,2.276595866962337,1214.91,6.739919662475586,19.85800552368169,353.85519,2341.603238,20.25256729125978,123.44999694824219
2015-02-02,267.2561385815647,238.22900390625094,2.2531033245985075,1213.9,6.826330184936523,19.85800552368169,353.85519,2336.621105,21.082323074340835,122.41999816894531
2015-02-03,268.5865134821114,227.26800537109466,2.2586543050726613,1218.4,6.962116241455078,19.99515914916997,353.85519,2316.36828,21.77132606506349,121.05000305175781
2015-02-04,268.1624492186878,226.85299682617278,2.2301064054912985,1218.67,6.894222259521484,19.922981262207085,353.85519,2323.241148,21.323766708374038,121.58000183105469
2015-02-05,269.3581584060954,217.11099243164148,2.168450872367661,1223.32,6.98680305480957,20.175622940063526,353.85519,2313.919011,21.471368789672866,121.79000091552734
2015-02-06,267.691090431009,222.26600646972742,2.2141473366281064,1223.91,6.925084114074707,19.69631576538091,353.85519,2302.492208,21.47664260864259,118.63999938964844
2015-02-09,266.9274430992442,220.1100006103524,2.1906547942642765,1221.12,6.925084114074707,19.56205177307134,353.85519,2284.432755,21.808753967285167,119.16999816894531
2015-02-10,268.34681388759486,219.8390045166024,2.1777685895921337,1222.84,6.937427520751953,19.58370971679692,353.85519,2294.612711,21.47664260864259,118.47000122070312
2015-02-11,268.39963786865155,219.18499755859457,2.174695725401084,1224.12,6.918910980224609,19.518741607666062,353.85519,2302.60964,21.239421844482433,117.06999969482422
2015-02-12,269.98300872841673,221.7640075683602,2.2025497524231774,1226.03,7.0238356590271,19.75695419311528,353.85519,2300.607139,21.708599090576183,117.33999633789062
2015-02-13,270.2884069599646,235.42700195312588,2.321994957268809,1228.04,7.067041873931885,19.67754364013676,353.85519,2299.256501,21.935274124145515,117.9800033569336
2015-02-16,270.2884069599646,233.84300231933682,2.349353361034281,1228.04,7.067041873931885,19.67754364013676,353.85519,2296.845144,21.935274124145515,117.9800033569336
2015-02-17,269.78107666634423,243.61000061035247,2.3941577034328088,1229.15,7.097900867462158,19.64867210388188,353.85519,2289.240664,21.966901779174812,116.01000213623047
2015-02-18,270.3087657253785,236.32600402832122,2.3143623591168474,1230.93,7.11641788482666,19.57648849487309,353.85519,2300.367729,21.703327178955085,116.33999633789062
2015-02-19,269.9213235084565,240.2830047607431,2.38801197505071,1231.82,7.141105651855469,19.46099662780766,353.85519,2305.000794,21.569952011108402,115.94000244140625
2015-02-20,270.8381003999705,243.77900695800872,2.4269679630211107,1232.96,7.165794849395752,19.562051773071335,353.85519,2308.81462,21.576803207397468,115.27999877929688
2015-02-23,271.3069400250809,238.89199829101653,2.3831548671358247,1233.86,7.134934902191162,19.684768676757862,353.85519,2323.185232,21.408113479614265,115.43000030517578
2015-02-24,272.48515187253895,238.73500061035247,2.3724494047928135,1235.17,7.202825546264648,19.511526107788136,353.85519,2329.889236,21.408113479614265,115.26000213623047
2015-02-25,272.4460135666384,237.47000122070403,2.3588693275614014,1236.32,7.208999156951904,19.53462409973149,353.85519,2325.274574,21.70859909057618,115.69999694824219
2015-02-26,271.6094654582744,236.42599487304776,2.3442980038167476,1237.68,7.190479755401611,19.35993766784673,353.85519,2340.714709,21.460826873779304,116.06999969482422
2015-02-27,271.4327218841496,253.82800292968844,2.526389988299258,1239.41,7.171966075897217,19.46099662780767,353.85519,2334.571891,21.686977386474616,116.16000366210938
2015-03-02,271.6594469222105,275.6700134277353,2.704913485334098,1241.76,7.196654319763184,19.523073196411186,353.85519,2340.490647,21.455558776855476,115.68000030517578
2015-03-03,270.75354019008375,281.7019958496103,2.8087961199218343,1240.87,7.171966075897217,19.540397644043026,353.85519,2323.837953,21.534627914428718,115.47000122070312
2015-03-04,270.1437858357218,273.0920104980477,2.70709422766323,1240.42,7.122591972351074,19.367158889770565,353.85519,2322.508504,21.365940093994148,115.11000061035156
2015-03-05,270.38252131621147,276.1780090332039,2.7747963645176417,1239.85,7.159623146057129,19.372932434082088,353.85519,2334.299915,21.313219070434577,115.0
2015-03-06,266.9908792189319,272.72299194336017,2.7085810974330924,1238.49,7.097900867462158,18.78245925903326,353.85519,2335.318197,20.991649627685554,111.86000061035156
2015-03-09,268.15061405393897,289.6069946289071,2.865396295827938,1237.36,7.0793867111206055,18.78967857360845,353.85519,2333.820646,20.796602249145515,111.97000122070312
2015-03-10,265.9821694982818,291.76000976562585,2.9062356521734984,1232.92,6.974459648132324,18.69583320617681,353.85519,2339.105224,20.443399429321296,111.41999816894531
2015-03-11,265.80109561379015,296.3789978027353,2.919716604753586,1236.6,6.968287944793701,18.677795410156307,353.85519,2357.337927,20.53828811645508,110.75
2015-03-12,267.91782021090336,294.3540039062509,2.9355765489654537,1240.29,7.017663955688477,18.926830291748104,353.85519,2367.330119,20.438133239746097,110.72000122070312
2015-03-13,266.77206527002113,285.3370056152352,2.8587549441892177,1238.72,6.9806318283081055,18.919610977172905,353.85519,2377.109193,20.026941299438484,110.87999725341797
2015-03-16,269.276690509534,290.5929870605477,2.8759035088683,1240.6,7.04235315322876,19.0856380462647,353.85519,2382.992374,20.01639938354493,110.80999755859375
2015-03-17,269.01722565928316,285.50500488281335,2.849437226964745,1240.57,6.999148845672607,19.049541473388725,353.85519,2382.064222,19.88461112976075,110.20999908447266
2015-03-18,272.19291658273744,256.2990112304695,2.611141565181428,1244.16,7.134934902191162,19.33828163146978,353.85519,2386.175336,20.442346572875984,112.37000274658203
2015-03-19,270.9355198838544,260.9280090332039,2.5470079157746865,1244.55,7.04235315322876,19.45377922058111,353.85519,2394.996712,20.121829986572273,112.29000091552734
2015-03-20,272.8120274907392,261.74899291992267,2.608663448898324,1245.67,7.153517723083496,19.85079002380377,353.85519,2387.615382,20.45394134521485,113.56999969482422
2015-03-23,272.6334567149135,266.7399902343758,2.640680711276032,1244.98,7.210042476654053,19.93019294738776,353.85519,2372.446422,20.50666046142579,114.29000091552734
2015-03-24,272.0462925122652,245.59500122070386,2.455912361207769,1244.4,7.172359943389893,19.835638046264712,353.85519,2377.987128,20.401229858398445,114.56999969482422
2015-03-25,269.1901029672997,246.19700622558668,2.4199301127770934,1240.47,7.1283955574035645,19.56585502624518,353.85519,2363.97341,20.45716094970704,114.7300033569336
2015-03-26,268.1948757755233,248.5319976806648,2.4658248263401865,1238.78,7.078152179718018,19.42988014221198,353.85519,2344.500914,20.673498153686534,115.4800033569336
2015-03-27,268.98347697199705,247.02900695800852,2.463743208662379,1240.72,7.0969929695129395,19.479322433471747,353.85519,2354.507097,20.256650924682624,115.05999755859375
2015-03-30,270.928475115651,247.52600097656324,2.4535333695759887,1245.01,7.1283955574035645,19.611667633056705,353.85519,2374.436104,20.462432861328136,113.75
2015-03-31,269.78148617962745,244.2239990234382,2.4200292374284174,1243.54,7.0969929695129395,19.453874588012763,369.61872,2374.325405,20.188053131103526,113.66000366210938
2015-04-01,269.72262744654904,247.27200317382886,2.4366821788508792,1242.81,7.153517723083496,19.422603607177802,369.61872,2370.206332,20.58380126953126,115.5999984741211
2015-04-02,269.99379309681143,253.00500488281324,2.4986350859284885,1244.25,7.210042476654053,19.589124679565497,369.61872,2366.300782,20.420223236083995,115.27999877929688
2015-04-03,269.99379309681143,254.32200622558668,2.5228215008515873,1244.25,7.210042476654053,19.589124679565497,369.61872,2368.898758,20.420223236083995,115.27999877929688
2015-04-06,271.22336886985096,255.49200439453202,2.5235153734108566,1246.04,7.254006862640381,19.699649810791083,369.61872,2363.065262,20.831798553466808,116.69000244140625
2015-04-07,270.88181321640855,253.179992675782,2.5270838608585273,1249.03,7.2414445877075195,19.502590179443423,369.61872,2372.620267,20.858180999755866,116.11000061035156
2015-04-08,271.3310221948745,245.02200317382886,2.4395567937392806,1252.22,7.304250717163086,19.5753135681153,369.61872,2384.723287,20.557411193847663,115.47000122070312
2015-04-09,271.6137559082819,243.6759948730476,2.4078369053155444,1254.65,7.335652828216553,19.32806777954108,369.61872,2398.021012,20.61545753479005,114.66999816894531
2015-04-10,272.47768650888173,236.07200622558662,2.3293301814667977,1256.29,7.335652828216553,19.415327072143622,369.61872,2402.795484,20.731544494628913,115.97000122070312
2015-04-13,271.95207604690194,224.587005615235,2.2318906492151327,1257.71,7.373337268829346,19.21899795532233,369.61872,2404.652607,20.70093536376954,115.13999938964844
2015-04-14,272.5849726083582,219.15899658203188,2.1639902630580723,1256.3,7.373337268829346,19.306257247924865,369.61872,2400.80367,20.84762382507325,114.44000244140625
2015-04-15,273.38183693527077,223.83299255371153,2.183022196112314,1259.18,7.417300224304199,19.211727142334045,369.61872,2395.57536,21.35944557189942,115.43000030517578
2015-04-16,273.41465302267596,228.5729980468756,2.269855390672292,1258.1,7.461264133453369,19.291713714599666,369.61872,2381.076241,21.50191688537598,115.02999877929688
